id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
55819,38400,30748,13323,150627,Shipped,2022-02-24 03:03:22+00:00,2022-02-26 15:32:00+00:00,,,15.0
56278,38737,31023,24667,151861,Shipped,2023-12-22 16:06:38+00:00,2023-12-23 22:37:00+00:00,,,15.0
56289,38747,31032,17032,151889,Shipped,2019-07-11 09:05:23+00:00,2019-07-09 16:51:00+00:00,,,15.0
56306,38754,31037,11305,151933,Shipped,2023-02-07 13:58:00+00:00,2023-02-10 00:01:00+00:00,,,15.0
56413,38831,31102,24561,152227,Shipped,2023-04-12 11:56:57+00:00,2023-04-13 01:12:00+00:00,,,15.0
56427,38842,31114,24830,152269,Shipped,2023-04-10 23:58:39+00:00,2023-04-11 21:56:00+00:00,,,15.0
56438,38850,31122,12470,152297,Shipped,2024-01-01 10:53:48+00:00,2024-01-03 17:26:00+00:00,,,15.0
56775,39085,31310,6972,153204,Shipped,2021-05-02 13:21:36+00:00,2021-05-02 15:47:00+00:00,,,15.0
57120,39331,31487,5313,154132,Shipped,2022-06-12 12:47:50+00:00,2022-06-13 17:31:00+00:00,,,15.0
57219,39399,31534,15416,154399,Shipped,2023-02-04 02:52:46+00:00,2023-02-07 00:21:00+00:00,,,15.0
58136,40024,32048,11405,156912,Shipped,2023-04-14 09:45:33+00:00,2023-04-17 11:20:00+00:00,,,15.0
58508,40290,32265,11146,157923,Shipped,2021-04-30 22:09:36+00:00,2021-04-30 09:49:00+00:00,,,15.0
59113,40708,32587,9226,159564,Shipped,2023-01-10 15:40:21+00:00,2023-01-10 23:20:00+00:00,,,15.0
60087,41375,33087,25658,162164,Shipped,2023-06-05 15:21:03+00:00,2023-06-08 01:49:00+00:00,,,15.0
60845,41924,33516,12470,164184,Shipped,2019-09-05 13:45:25+00:00,2019-09-08 05:50:00+00:00,,,15.0
61289,42236,33762,26155,165398,Shipped,2022-08-20 04:08:23+00:00,2022-08-22 16:30:00+00:00,,,15.0
61445,42337,33848,25342,165807,Shipped,2022-09-01 11:26:05+00:00,2022-09-04 05:03:00+00:00,,,15.0
61971,42684,34143,9225,167224,Shipped,2023-11-21 18:51:14+00:00,2023-11-23 07:49:00+00:00,,,15.0
62116,42776,34210,15422,167619,Shipped,2020-08-20 01:23:48+00:00,2020-08-18 07:58:00+00:00,,,15.0
63365,43629,34919,9373,170954,Shipped,2022-04-22 16:29:37+00:00,2022-04-24 17:38:00+00:00,,,15.0
64642,44494,35617,25093,174419,Shipped,2023-07-06 17:14:44+00:00,2023-07-06 15:30:00+00:00,,,15.0
65365,44971,35995,14277,176382,Shipped,2023-11-26 08:23:31+00:00,2023-11-24 22:08:00+00:00,,,15.0
66512,45773,36650,21812,179476,Shipped,2023-12-04 08:07:49+00:00,2023-12-02 05:11:00+00:00,,,15.0
66917,46041,36862,9148,180599,Shipped,2024-01-18 07:42:58.744339+00:00,2024-01-17 01:45:51.744339+00:00,,,15.0
67631,46524,37233,3032,182498,Shipped,2023-12-21 07:17:44+00:00,2023-12-19 03:40:00+00:00,,,15.0
68175,46899,37513,12696,183974,Shipped,2024-01-16 13:01:40+00:00,2024-01-17 03:06:00+00:00,,,15.0
68341,47019,37621,4829,184410,Shipped,2022-12-06 09:57:32+00:00,2022-12-07 21:21:00+00:00,,,15.0
68756,47281,37828,15451,185502,Shipped,2023-01-01 12:09:15+00:00,2023-01-01 09:40:00+00:00,,,15.0
68938,47396,37918,16646,186002,Shipped,2022-07-13 10:03:26+00:00,2022-07-14 00:40:00+00:00,,,15.0
70043,48158,38525,15276,189022,Shipped,2020-11-13 14:41:12+00:00,2020-11-16 04:08:00+00:00,,,15.0
70936,48777,39047,10870,191417,Shipped,2019-09-17 08:32:57+00:00,2019-09-18 09:14:00+00:00,,,15.0
70974,48806,39072,11437,191518,Shipped,2023-03-22 05:32:07+00:00,2023-03-19 09:24:00+00:00,,,15.0
72068,49570,39683,2815,194435,Shipped,2023-06-06 06:44:20+00:00,2023-06-02 11:09:00+00:00,,,15.0
72133,49614,39724,3032,194613,Shipped,2023-11-27 08:17:23+00:00,2023-11-27 19:43:00+00:00,,,15.0
73395,50501,40445,9140,198067,Shipped,2023-09-24 12:55:31+00:00,2023-09-25 21:46:00+00:00,,,15.0
73840,50818,40717,4829,199232,Shipped,2023-12-05 03:10:15+00:00,2023-12-07 08:18:00+00:00,,,15.0
73901,50862,40744,12338,199391,Shipped,2023-07-24 08:45:49+00:00,2023-07-21 07:20:00+00:00,,,15.0
75654,52059,41722,16964,204129,Shipped,2020-05-21 04:43:54+00:00,2020-05-23 19:21:00+00:00,,,15.0
76097,52377,41973,25349,205342,Shipped,2023-08-07 15:31:07+00:00,2023-08-09 13:32:00+00:00,,,15.0
76635,52734,42248,7221,206805,Shipped,2021-05-07 23:45:50+00:00,2021-05-09 13:43:00+00:00,,,15.0
77063,53018,42489,12617,207960,Shipped,2022-01-17 01:29:27+00:00,2022-01-16 15:49:00+00:00,,,15.0
77484,53298,42703,9225,209075,Shipped,2023-11-26 03:09:55+00:00,2023-11-26 21:02:00+00:00,,,15.0
77638,53400,42794,7221,209471,Shipped,2023-11-17 15:38:28+00:00,2023-11-17 22:03:00+00:00,,,15.0
77706,53448,42828,11239,209662,Shipped,2023-10-16 23:27:34+00:00,2023-10-15 06:04:00+00:00,,,15.0
78032,53668,42994,25093,210550,Shipped,2023-06-19 02:38:42+00:00,2023-06-21 04:59:00+00:00,,,15.0
79960,55026,44074,6239,215784,Shipped,2022-05-04 10:14:52+00:00,2022-05-02 23:28:00+00:00,,,15.0
80929,55680,44598,25342,218411,Shipped,2023-12-13 13:36:23+00:00,2023-12-15 22:11:00+00:00,,,15.0
81980,56382,45160,8403,221240,Shipped,2020-02-07 09:57:05+00:00,2020-02-08 02:27:00+00:00,,,15.0
82424,56696,45415,11239,222426,Shipped,2020-02-08 13:43:25+00:00,2020-02-09 13:00:00+00:00,,,15.0
82894,57029,45686,13323,223692,Shipped,2019-10-02 08:51:29+00:00,2019-10-03 07:19:00+00:00,,,15.0
82896,57029,45686,8807,223697,Shipped,2019-10-05 08:37:36+00:00,2019-10-03 07:19:00+00:00,,,15.0
83332,57335,45910,12267,224877,Shipped,2023-03-14 10:27:18+00:00,2023-03-15 16:54:00+00:00,,,15.0
83679,57581,46069,16972,225819,Shipped,2022-08-22 09:25:09+00:00,2022-08-24 10:15:00+00:00,,,15.0
84563,58185,46516,11243,228211,Shipped,2022-12-29 12:41:17+00:00,2022-12-26 17:01:00+00:00,,,15.0
84677,58269,46579,6540,228522,Shipped,2020-06-23 16:20:26+00:00,2020-06-23 20:42:00+00:00,,,15.0
84797,58356,46640,25004,228850,Shipped,2021-11-02 03:32:02+00:00,2021-11-02 15:22:00+00:00,,,15.0
85398,58753,46947,9500,230440,Shipped,2022-10-03 02:21:33+00:00,2022-10-05 07:40:00+00:00,,,15.0
85448,58785,46977,12305,230576,Shipped,2023-01-06 13:28:11+00:00,2023-01-07 17:23:00+00:00,,,15.0
86323,59369,47434,11393,232949,Shipped,2023-07-10 09:45:06+00:00,2023-07-13 05:01:00+00:00,,,15.0
87234,60010,47949,4829,235441,Shipped,2022-02-04 04:25:59+00:00,2022-02-05 11:53:00+00:00,,,15.0
87461,60162,48083,10416,236059,Shipped,2023-09-11 00:13:39+00:00,2023-09-10 00:55:00+00:00,,,15.0
87479,60177,48100,24479,236104,Shipped,2023-03-03 05:36:02+00:00,2023-03-03 22:55:00+00:00,,,15.0
87981,60526,48383,12630,237458,Shipped,2023-03-21 23:46:06+00:00,2023-03-19 03:29:00+00:00,,,15.0
89021,61243,48962,24473,240254,Shipped,2022-08-08 11:47:38+00:00,2022-08-11 10:51:00+00:00,,,15.0
89938,61879,49459,7023,242720,Shipped,2022-08-15 22:30:49+00:00,2022-08-15 20:50:00+00:00,,,15.0
90114,62002,49556,9122,243197,Shipped,2019-08-28 05:34:10+00:00,2019-08-26 13:35:00+00:00,,,15.0
90512,62273,49778,24766,244282,Shipped,2022-01-14 23:06:19+00:00,2022-01-16 18:28:00+00:00,,,15.0
91303,62829,50221,1936,246416,Shipped,2021-01-25 10:15:55+00:00,2021-01-25 12:54:00+00:00,,,15.0
91786,63157,50496,24646,247732,Shipped,2022-02-26 01:57:56+00:00,2022-02-26 12:26:00+00:00,,,15.0
92687,63778,50977,1936,250177,Shipped,2021-08-12 23:16:10+00:00,2021-08-11 23:49:00+00:00,,,15.0
93103,64073,51195,16972,251317,Shipped,2023-09-22 10:28:33+00:00,2023-09-18 15:11:00+00:00,,,15.0
93146,64103,51219,24561,251431,Shipped,2023-12-23 01:56:19+00:00,2023-12-22 10:00:00+00:00,,,15.0
93775,64511,51530,9148,253109,Shipped,2022-09-09 12:46:32+00:00,2022-09-12 02:37:00+00:00,,,15.0
94792,65194,52074,10985,255864,Shipped,2022-01-12 14:25:19+00:00,2022-01-13 21:39:00+00:00,,,15.0
95345,65593,52400,6540,257358,Shipped,2023-11-21 02:53:04+00:00,2023-11-21 20:49:00+00:00,,,15.0
96218,66196,52876,1364,259667,Shipped,2022-06-11 09:30:21+00:00,2022-06-13 23:51:00+00:00,,,15.0
96540,66428,53070,9421,260504,Shipped,2024-01-15 10:15:53.839921+00:00,2024-01-17 07:40:37.839921+00:00,,,15.0
97537,67128,53636,6972,263169,Shipped,2024-01-16 22:10:44+00:00,2024-01-16 05:24:00+00:00,,,15.0
97949,67415,53843,6540,264262,Shipped,2022-10-09 11:25:51+00:00,2022-10-10 14:14:00+00:00,,,15.0
99243,68312,54584,11243,267773,Shipped,2019-07-15 06:19:46+00:00,2019-07-17 13:35:00+00:00,,,15.0
99255,68321,54593,12338,267805,Shipped,2020-06-09 06:41:05+00:00,2020-06-10 13:07:00+00:00,,,15.0
100032,68868,55039,8807,269918,Shipped,2023-12-21 22:19:52+00:00,2023-12-20 20:42:00+00:00,,,15.0
100320,69056,55193,10982,270673,Shipped,2023-10-30 10:03:59+00:00,2023-10-30 23:56:00+00:00,,,15.0
100623,69266,55349,18446,271482,Shipped,2020-03-20 09:43:57+00:00,2020-03-22 05:36:00+00:00,,,15.0
101278,69728,55729,10870,273222,Shipped,2022-05-03 11:27:00+00:00,2022-05-05 12:12:00+00:00,,,15.0
101358,69786,55769,14487,273430,Shipped,2023-05-06 09:49:19+00:00,2023-05-06 19:15:00+00:00,,,15.0
103480,71269,56937,24561,279181,Shipped,2023-12-29 03:09:19+00:00,2023-12-30 11:52:00+00:00,,,15.0
103633,71361,57011,18578,279603,Shipped,2020-12-03 00:50:43+00:00,2020-12-05 04:11:00+00:00,,,15.0
104843,72225,57686,25058,282872,Shipped,2023-03-26 01:14:22+00:00,2023-03-23 21:23:00+00:00,,,15.0
105336,72557,57931,12629,284216,Shipped,2020-10-10 01:10:48+00:00,2020-10-07 19:47:00+00:00,,,15.0
106449,73328,58556,6711,287222,Shipped,2023-04-21 03:50:53+00:00,2023-04-23 21:11:00+00:00,,,15.0
107129,73799,58918,4829,289020,Shipped,2023-11-07 02:58:29+00:00,2023-11-07 03:29:00+00:00,,,15.0
108284,74618,59565,24830,292155,Shipped,2023-07-29 13:45:54+00:00,2023-07-30 20:54:00+00:00,,,15.0
109175,75227,60025,24766,294578,Shipped,2020-07-15 01:28:45+00:00,2020-07-13 02:53:00+00:00,,,15.0
110842,76386,60941,24766,299088,Shipped,2023-01-31 10:12:22+00:00,2023-01-30 17:02:00+00:00,,,15.0
112471,77512,61853,12267,303456,Shipped,2021-09-01 23:48:32+00:00,2021-09-03 15:09:00+00:00,,,15.0
112520,77544,61882,7299,303585,Shipped,2021-11-24 12:42:01+00:00,2021-11-22 16:04:00+00:00,,,15.0
113603,78278,62449,25905,306541,Shipped,2023-07-22 23:24:40+00:00,2023-07-23 03:06:00+00:00,,,15.0
113667,78320,62483,9014,306725,Shipped,2023-10-07 08:50:45+00:00,2023-10-09 18:35:00+00:00,,,15.0
114035,78566,62670,25297,307739,Shipped,2023-10-13 01:36:56+00:00,2023-10-14 18:15:00+00:00,,,15.0
115466,79545,63455,18423,311609,Shipped,2021-11-19 16:04:57+00:00,2021-11-20 10:37:00+00:00,,,15.0
116972,80570,64242,9159,315665,Shipped,2023-06-20 00:42:53+00:00,2023-06-22 06:27:00+00:00,,,15.0
118135,81366,64903,9233,318800,Shipped,2023-11-15 04:14:17+00:00,2023-11-13 15:00:00+00:00,,,15.0
118950,81931,65361,9148,321026,Shipped,2022-12-17 18:46:50+00:00,2022-12-19 21:21:00+00:00,,,15.0
118964,81941,65369,12629,321062,Shipped,2024-01-17 05:21:10.703772+00:00,2024-01-19 17:39:14.703772+00:00,,,15.0
119431,82268,65634,2953,322305,Shipped,2023-01-11 02:00:58+00:00,2023-01-10 10:48:00+00:00,,,15.0
119828,82530,65851,6711,323395,Shipped,2024-01-10 05:59:01+00:00,2024-01-13 04:33:00+00:00,,,15.0
120545,82999,66233,4954,325363,Shipped,2020-06-02 07:15:30+00:00,2020-05-31 13:48:00+00:00,,,15.0
120652,83077,66294,20089,325645,Shipped,2022-09-09 23:17:11+00:00,2022-09-11 20:23:00+00:00,,,15.0
121706,83818,66864,18200,328510,Shipped,2023-11-29 21:57:05+00:00,2023-11-29 20:05:00+00:00,,,15.0
121813,83893,66908,2768,328796,Shipped,2023-03-29 09:09:42+00:00,2023-03-30 19:13:00+00:00,,,15.0
121857,83926,66935,2953,328913,Shipped,2024-01-12 12:49:16+00:00,2024-01-14 19:52:00+00:00,,,15.0
126310,86995,69331,7221,340972,Shipped,2022-01-02 11:01:11+00:00,2021-12-31 20:23:00+00:00,,,15.0
126349,87020,69352,24558,341077,Shipped,2021-06-30 00:31:28+00:00,2021-06-29 09:40:00+00:00,,,15.0
127063,87498,69743,11034,342997,Shipped,2022-03-24 08:48:46+00:00,2022-03-26 13:17:00+00:00,,,15.0
127228,87606,69832,6540,343454,Shipped,2023-01-30 22:52:17+00:00,2023-02-01 00:40:00+00:00,,,15.0
127904,88081,70223,8807,345263,Shipped,2022-04-08 13:07:39+00:00,2022-04-05 10:22:00+00:00,,,15.0
128081,88201,70311,1936,345726,Shipped,2023-06-02 21:34:34+00:00,2023-05-31 20:07:00+00:00,,,15.0
128206,88286,70386,14277,346069,Shipped,2022-06-23 18:31:55+00:00,2022-06-25 05:26:00+00:00,,,15.0
130179,89641,71446,15450,351424,Shipped,2023-11-29 11:44:28+00:00,2023-11-29 07:17:00+00:00,,,15.0
131081,90254,71963,11034,353849,Shipped,2022-05-17 10:17:54+00:00,2022-05-19 16:00:00+00:00,,,15.0
131969,90841,72444,15570,356270,Shipped,2021-11-08 23:21:39+00:00,2021-11-05 11:37:00+00:00,,,15.0
132810,91404,72902,25354,358554,Shipped,2023-12-29 14:04:10+00:00,2023-12-31 16:21:00+00:00,,,15.0
134687,92696,73939,14277,363613,Shipped,2021-01-07 00:03:09+00:00,2021-01-05 07:41:00+00:00,,,15.0
135012,92916,74116,24766,364473,Shipped,2021-09-08 01:42:09+00:00,2021-09-08 10:27:00+00:00,,,15.0
135666,93378,74486,15777,366238,Shipped,2023-06-25 06:12:11+00:00,2023-06-26 10:42:00+00:00,,,15.0
136049,93655,74696,5313,367249,Shipped,2023-02-26 12:33:37+00:00,2023-02-28 05:51:00+00:00,,,15.0
136441,93926,74923,10898,368317,Shipped,2023-08-14 20:07:51+00:00,2023-08-17 01:15:00+00:00,,,15.0
136657,94078,75041,9233,368877,Shipped,2023-12-14 12:16:32+00:00,2023-12-14 11:40:00+00:00,,,15.0
136667,94085,75044,14277,368905,Shipped,2023-02-15 11:44:25+00:00,2023-02-18 14:25:00+00:00,,,15.0
137749,94834,75665,13783,371823,Shipped,2022-03-21 13:55:05+00:00,2022-03-24 12:08:00+00:00,,,15.0
138221,95150,75916,24646,373075,Shipped,2021-07-12 11:29:43+00:00,2021-07-12 17:04:00+00:00,,,15.0
138672,95466,76182,15451,374277,Shipped,2022-06-02 09:49:56+00:00,2022-06-04 17:11:00+00:00,,,15.0
138693,95480,76190,9138,374328,Shipped,2021-06-18 13:35:21+00:00,2021-06-18 22:10:00+00:00,,,15.0
141005,97059,77456,8954,380637,Shipped,2021-10-11 10:44:47+00:00,2021-10-12 12:26:00+00:00,,,15.0
143366,98699,78749,2768,387034,Shipped,2023-10-10 14:21:04+00:00,2023-10-12 07:15:00+00:00,,,15.0
145207,99983,79817,12696,392011,Shipped,2022-12-04 02:32:20+00:00,2022-12-05 08:45:00+00:00,,,15.0
145679,100303,80074,24473,393318,Shipped,2024-01-18 10:32:55.173893+00:00,2024-01-14 15:54:17.173893+00:00,,,15.0
145967,100509,80240,6972,394086,Shipped,2023-10-05 01:21:45+00:00,2023-10-07 16:35:00+00:00,,,15.0
147501,101560,81067,210,398213,Shipped,2024-01-14 06:48:16+00:00,2024-01-15 07:07:00+00:00,,,15.0
148366,102157,81560,1364,400556,Shipped,2021-11-14 01:46:17+00:00,2021-11-15 07:14:00+00:00,,,15.0
148374,102162,81561,15416,400575,Shipped,2023-10-16 02:27:24+00:00,2023-10-18 08:11:00+00:00,,,15.0
148542,102288,81680,25058,401033,Shipped,2023-10-23 13:28:08+00:00,2023-10-24 14:53:00+00:00,,,15.0
149601,103010,82255,25297,403902,Shipped,2022-02-17 01:28:51+00:00,2022-02-18 03:06:00+00:00,,,15.0
149680,103071,82305,9138,404113,Shipped,2021-05-19 00:08:20+00:00,2021-05-21 06:22:00+00:00,,,15.0
149979,103285,82477,15722,404902,Shipped,2021-08-16 03:44:20+00:00,2021-08-14 04:41:00+00:00,,,15.0
150623,103724,82830,24480,406643,Shipped,2023-10-12 06:26:20+00:00,2023-10-14 02:12:00+00:00,,,15.0
151404,104256,83250,210,408751,Shipped,2020-03-22 00:03:23+00:00,2020-03-22 12:54:00+00:00,,,15.0
155083,106787,85316,9138,418649,Shipped,2022-06-09 04:03:58+00:00,2022-06-10 12:41:00+00:00,,,15.0
157018,108100,86374,20089,423888,Shipped,2023-02-01 14:33:57+00:00,2023-01-28 18:05:00+00:00,,,15.0
157421,108387,86598,9138,424968,Shipped,2023-05-06 22:55:26+00:00,2023-05-03 08:51:00+00:00,,,15.0
158531,109175,87238,9014,427994,Shipped,2022-09-06 14:25:47+00:00,2022-09-08 19:09:00+00:00,,,15.0
159215,109642,87589,8912,429820,Shipped,2020-09-24 11:59:09+00:00,2020-09-24 17:08:00+00:00,,,15.0
159241,109660,87599,13323,429888,Shipped,2023-09-04 06:25:19+00:00,2023-09-06 12:27:00+00:00,,,15.0
160340,110446,88238,8898,432824,Shipped,2023-02-10 02:41:43+00:00,2023-02-10 21:50:00+00:00,,,15.0
160718,110700,88431,25050,433844,Shipped,2021-07-20 13:27:41+00:00,2021-07-17 20:55:00+00:00,,,15.0
160984,110875,88571,10970,434557,Shipped,2022-11-24 01:17:51+00:00,2022-11-25 23:58:00+00:00,,,15.0
162044,111607,89137,24757,437462,Shipped,2023-06-14 08:11:23+00:00,2023-06-12 18:04:00+00:00,,,15.0
162340,111813,89299,14277,438238,Shipped,2023-06-04 09:09:19+00:00,2023-06-07 02:35:00+00:00,,,15.0
162914,112214,89640,24593,439797,Shipped,2023-01-10 13:21:27+00:00,2023-01-07 06:29:00+00:00,,,15.0
163342,112498,89855,9373,440965,Shipped,2023-12-21 22:46:54+00:00,2023-12-20 13:31:00+00:00,,,15.0
163914,112892,90182,8807,442501,Shipped,2023-12-01 21:06:08+00:00,2023-12-04 20:31:00+00:00,,,15.0
163996,112953,90223,12549,442723,Shipped,2020-11-11 22:55:21+00:00,2020-11-11 09:44:00+00:00,,,15.0
165432,113956,91009,7221,446582,Shipped,2023-02-15 12:34:06+00:00,2023-02-17 06:15:00+00:00,,,15.0
165783,114192,91210,7221,447539,Shipped,2020-12-13 04:05:37+00:00,2020-12-13 09:47:00+00:00,,,15.0
165873,114251,91263,5808,447794,Shipped,2023-02-08 06:01:28+00:00,2023-02-06 21:31:00+00:00,,,15.0
165895,114267,91273,17032,447856,Shipped,2024-01-16 00:56:57.505206+00:00,2024-01-18 15:52:25.505206+00:00,,,15.0
167045,115056,91893,12640,450969,Shipped,2023-12-07 03:50:32+00:00,2023-12-05 20:37:00+00:00,,,15.0
167073,115076,91909,12082,451047,Shipped,2023-10-19 12:29:44+00:00,2023-10-21 00:46:00+00:00,,,15.0
167353,115272,92083,25342,451808,Shipped,2022-07-10 14:50:40+00:00,2022-07-12 13:33:00+00:00,,,15.0
168398,115983,92639,12629,454652,Shipped,2023-07-30 20:40:08+00:00,2023-08-02 04:43:00+00:00,,,15.0
169551,116776,93278,26191,457779,Shipped,2022-12-06 12:57:31+00:00,2022-12-07 17:11:00+00:00,,,15.0
169823,116965,93426,12267,458489,Shipped,2023-07-22 15:57:23+00:00,2023-07-24 17:50:00+00:00,,,15.0
169967,117063,93525,24558,458879,Shipped,2023-05-08 07:39:12+00:00,2023-05-09 19:21:00+00:00,,,15.0
170433,117371,93773,9474,460114,Shipped,2023-06-20 11:22:32+00:00,2023-06-20 16:05:00+00:00,,,15.0
170486,117412,93808,9159,460261,Shipped,2022-11-15 12:53:55+00:00,2022-11-16 04:33:00+00:00,,,15.0
170864,117656,93996,9014,461289,Shipped,2022-12-21 08:57:07+00:00,2022-12-18 16:24:00+00:00,,,15.0
173119,119192,95171,24830,467412,Shipped,2023-04-18 04:08:18+00:00,2023-04-20 20:58:00+00:00,,,15.0
173826,119684,95552,24766,469300,Shipped,2023-09-27 09:45:16+00:00,2023-09-26 14:32:00+00:00,,,15.0
175033,120533,96198,8860,472542,Shipped,2023-03-07 08:32:50+00:00,2023-03-08 04:58:00+00:00,,,15.0
175390,120792,96410,8873,473501,Shipped,2023-05-20 22:02:20+00:00,2023-05-19 09:45:00+00:00,,,15.0
175724,121012,96593,25349,474411,Shipped,2023-05-27 04:12:20+00:00,2023-05-29 18:53:00+00:00,,,15.0
175744,121026,96601,7023,474465,Shipped,2023-12-21 06:57:26+00:00,2023-12-21 13:01:00+00:00,,,15.0
175914,121151,96695,24611,474921,Shipped,2023-10-16 10:29:54+00:00,2023-10-16 17:04:00+00:00,,,15.0
176349,121443,96948,9315,476109,Shipped,2022-02-08 13:50:18+00:00,2022-02-09 02:25:00+00:00,,,15.0
176355,121448,96956,6727,476125,Shipped,2022-12-17 08:28:53+00:00,2022-12-18 11:08:00+00:00,,,15.0
178990,123286,98433,15319,483253,Shipped,2023-12-23 00:52:53+00:00,2023-12-22 00:48:00+00:00,,,15.0
179414,123569,98673,25297,484383,Shipped,2023-08-14 04:33:25+00:00,2023-08-16 12:28:00+00:00,,,15.0
179549,123665,98748,6972,484746,Shipped,2023-10-08 21:48:07+00:00,2023-10-10 12:28:00+00:00,,,15.0
180397,124270,99252,20089,487068,Shipped,2023-11-03 11:52:54+00:00,2023-11-06 09:50:00+00:00,,,15.0
181069,124745,99618,10982,488882,Shipped,2022-12-05 10:08:14+00:00,2022-12-07 20:25:00+00:00,,,15.0
181345,124940,99773,11239,489577,Shipped,2021-03-14 16:42:16+00:00,2021-03-14 13:28:00+00:00,,,15.0
181640,125142,99924,9233,490376,Shipped,2023-05-13 12:45:03+00:00,2023-05-13 22:40:00+00:00,,,15.0
8266,5733,4525,7849,22326,Cancelled,2022-03-09 16:47:01+00:00,,,,15.029999732971191
77017,52986,42464,7849,207836,Cancelled,2022-06-29 11:41:45+00:00,,,,15.029999732971191
79749,54879,43952,7849,215229,Complete,2022-02-01 04:39:50+00:00,2022-02-03 23:25:00+00:00,2022-02-07 10:29:00+00:00,,15.029999732971191
105140,72428,57830,7849,283686,Complete,2023-01-06 20:31:20+00:00,2023-01-09 11:02:00+00:00,2023-01-11 23:09:00+00:00,,15.029999732971191
119739,82470,65809,7849,323136,Processing,2022-07-09 06:43:22+00:00,,,,15.029999732971191
475,322,269,23443,1330,Cancelled,2021-04-01 23:51:40+00:00,,,,15.050000190734863
14713,10195,8112,19622,39735,Cancelled,2021-10-02 14:48:40+00:00,,,,15.050000190734863
50887,35007,28035,19622,137309,Cancelled,2023-11-01 11:48:33+00:00,,,,15.050000190734863
91591,63014,50371,23443,247200,Complete,2023-05-27 17:39:40+00:00,2023-05-25 08:57:00+00:00,2023-05-26 05:42:00+00:00,,15.050000190734863
1162,794,633,23443,3180,Processing,2023-09-19 23:43:46+00:00,,,,15.050000190734863
20888,14468,11582,23443,56366,Processing,2022-12-22 15:56:38+00:00,,,,15.050000190734863
176390,121472,96975,19622,476216,Processing,2023-04-18 13:29:07+00:00,,,,15.050000190734863
75232,51790,41502,23443,202992,Returned,2024-01-15 07:50:55+00:00,2024-01-14 22:23:00+00:00,2024-01-15 21:13:00+00:00,2024-01-17 23:08:00+00:00,15.050000190734863
95499,65698,52485,19622,257770,Returned,2023-07-17 12:39:58+00:00,2023-07-17 18:47:00+00:00,2023-07-17 21:29:00+00:00,2023-07-18 23:17:00+00:00,15.050000190734863
163078,112317,89718,19622,440238,Returned,2023-01-15 12:26:25+00:00,2023-01-18 02:07:00+00:00,2023-01-22 22:17:00+00:00,2023-01-24 19:03:00+00:00,15.050000190734863
54138,37223,29815,19622,146075,Shipped,2022-01-19 17:52:50+00:00,2022-01-20 13:59:00+00:00,,,15.050000190734863
80569,55441,44405,23443,217438,Shipped,2021-10-19 15:20:48+00:00,2021-10-21 17:52:00+00:00,,,15.050000190734863
143449,98762,78801,23443,387259,Shipped,2023-07-08 11:24:34+00:00,2023-07-09 18:27:00+00:00,,,15.050000190734863
151750,104485,83437,19622,409658,Shipped,2022-07-15 12:32:37+00:00,2022-07-12 12:43:00+00:00,,,15.050000190734863
7508,5206,4123,22303,20284,Cancelled,2023-07-24 14:18:42+00:00,,,,15.0600004196167
158923,109439,87431,22303,429028,Cancelled,2021-04-30 08:59:42+00:00,,,,15.0600004196167
172967,119087,95091,7560,466988,Cancelled,2022-05-10 05:25:38+00:00,,,,15.0600004196167
40681,27986,22371,22303,109745,Complete,2023-01-16 04:45:23+00:00,2023-01-17 19:45:00+00:00,2023-01-21 19:19:00+00:00,,15.0600004196167
56417,38835,31105,7560,152238,Complete,2023-09-24 09:05:08+00:00,2023-09-25 09:47:00+00:00,2023-09-30 09:06:00+00:00,,15.0600004196167
73103,50301,40289,22303,197268,Complete,2024-01-17 06:13:01.933079+00:00,2024-01-14 22:19:43.933079+00:00,2024-01-19 03:52:43.933079+00:00,,15.0600004196167
91932,63253,50572,22303,248134,Complete,2020-10-30 13:11:10+00:00,2020-11-01 17:39:00+00:00,2020-11-05 22:36:00+00:00,,15.0600004196167
97194,66881,53438,22303,262242,Complete,2023-07-06 11:36:15+00:00,2023-07-06 09:49:00+00:00,2023-07-10 10:24:00+00:00,,15.0600004196167
120663,83084,66297,22303,325673,Complete,2023-11-16 07:02:19+00:00,2023-11-16 23:37:00+00:00,2023-11-18 18:11:00+00:00,,15.0600004196167
168038,115736,92451,22303,453673,Complete,2020-12-22 10:32:14+00:00,2020-12-24 14:30:00+00:00,2020-12-25 06:28:00+00:00,,15.0600004196167
68760,47282,37828,7560,185512,Processing,2022-11-09 11:33:49+00:00,,,,15.0600004196167
82814,56967,45634,7560,223477,Processing,2022-12-13 05:03:55+00:00,,,,15.0600004196167
94515,65007,51947,22303,255109,Returned,2024-01-17 14:58:16.165499+00:00,2024-01-19 11:21:02.165499+00:00,2024-01-21 11:46:02.165499+00:00,2024-01-23 06:22:02.165499+00:00,15.0600004196167
120158,82757,66039,22303,324289,Returned,2023-05-16 17:45:48+00:00,2023-05-17 04:09:00+00:00,2023-05-20 18:07:00+00:00,2023-05-21 07:52:00+00:00,15.0600004196167
131856,90763,72385,7560,355960,Returned,2021-08-16 08:48:43+00:00,2021-08-19 05:28:00+00:00,2021-08-23 02:47:00+00:00,2021-08-23 05:12:00+00:00,15.0600004196167
